MERCHANT_COMMODITY_REF_ID,COMMODITY_NAME_TITLE,SHORT_DESCRIPTION,LONG_DESCRIPTION,RETAILER_ID,COMMODITY_URL,RETAILER_UNIQUE_ID,PCH_CATEGORY_ID,RH_CATEGORY_ID,STANDARD_PRICE,WEIGHT_UNIT,DISTANCE_UNIT,COO,IMAGE_URL,PARENT_SKU,CHILD_SKU,PARCELS_PER_SKU,UPC,UPC_CHECK_DIGIT,GTIN,MPN,ISBN,BRAND,MANUFACTURER,MODEL_NUMBER,MANUFACTURER_STOCK_NUMBER,COMMODITY_CONDITION,COMMODITY_HEIGHT,COMMODITY_WIDTH,COMMODITY_LENGTH,PACKAGE_WEIGHT,PACKAGE_HEIGHT,PACKAGE_WIDTH,PACKAGE_LENGTH,HAZMAT,ORMD,CHEMICAL_INDICATOR,PESTICIDE_INDICATOR,AEROSOL_INDICATOR,RPPC_INDICATOR,BATTERY_TYPE,NON_SPILLABLE_BATTEY,FUEL_RESTRICTION,SHIP_ALONE,RH_CATEGORY_ID_PATH,RH_CATEGORY_NAME_PATH,RH_CATEGORY_URL_PATH,GPC,COMMODITY_WEIGHT,HS_CODE,CURRENCY
8796232384513,Accessory value kit for Handycam,Accessory value kit for Handycam,-Accessory value kit for Handycam models using H or P series batteries. <br/>-An affordable ready-made solution that includes the essential accessories for every camcorder user. <br/>-Carrying case for convenient storage and protection. <br/>-Spare high c,26095309,/Open-Catalogue/Cameras/Camera-Accessories-%26-Supplies/Camera-Kits/Accessory-value-kit-for-Handycam/p/917699,MIRACLE_001,,8796132147342,145.8,,,,/300Wx300H/917699-3651.jpg,,,,4905524402926,,,,,electro,Sony,,ACC-FH60,,,,,,,,,,,,,,,,,,,8796131360910:8796131459214:8796131688590:8796132147342,Open Catalogue|Cameras|Camera Accessories & Supplies|Camera Kits,/Open-Catalogue/c/1|/Open-Catalogue/Cameras/c/571|/Open-Catalogue/Cameras/Camera-Accessories-%26-Supplies/c/585|/Open-Catalogue/Cameras/Camera-Accessories-%26-Supplies/Camera-Kits/c/1288,,200.0,,USD
8796232450049,Digital Camera Tripod,Digital Camera Tripod - tripod stands 1.35 m  3-way adjustable head,Perfect for photographers on the run. This lightweight  yet professional-quality tripod stands 53 in. (1.35 m) tall fully extended and folds to 20.9 in. (53 cm) for easy storage.<br/>- Hard anodized aluminum legs <br/>- Easy cam action leg locks <br/>- Anti-skid rubber feet <br/>- 3-way adjustable head <br/>- Quick release camera attachment plate <br/>- Easy to read bubble level <br/>- Handy  nylon carrying case,26095309,/Open-Catalogue/Cameras/Camera-Accessories-%26-Supplies/Tripods/Digital-Camera-Tripod/p/932577,MIRACLE_001,,8796131754126,24.47,,,,/300Wx300H/932577-4639.jpg,,,,0417786622058,,,,,electro,Kodak,,8662207,,,,,,,,,,,,,,,,,,,8796131360910:8796131459214:8796131688590:8796131754126,Open Catalogue|Cameras|Camera Accessories & Supplies|Tripods,/Open-Catalogue/c/1|/Open-Catalogue/Cameras/c/571|/Open-Catalogue/Cameras/Camera-Accessories-%26-Supplies/c/585|/Open-Catalogue/Cameras/Camera-Accessories-%26-Supplies/Tripods/c/587,,,,USD
8796232876033,EASYSHARE V1253 Black,EASYSHARE V1253  Black 12.1 MP  1 / 1.72 in. CCD  3X optical zoom  SD/MMC card,<b>Amazing quality prints with 12 MP</b><br/>-12 MP means stunning prints up to 30 × 40 in. (76 × 102 cm).<br/>-Capture bright  beautiful color with the KODAK Color Science Chip.<br/>-However you choose to print—at home  at retail  or online—trust Kodak for picture quality that’s truly exceptional and for memories that will last.<br/><br/><b>3X optical zoom lens</b><br/>-The SCHNEIDER-KREUZNACH VARIOGON Optical Zoom Lens (35 mm equivalent: 37–111 mm) gets you closer to your subjects without reducing image quality.<br/>-5X digital zoom enlarges your pictures even more.<br/><br/><b>HD picture capture</b><br/>-Capture beautiful HD pictures in 16:9 format.<br/>-View your pictures in high definition on an HDTV or other HD devices.<br/><br/><b>HD video features</b><br/>-Capture HD quality video.<br/>-Capture more video while using less memory with MPEG-4 compression.<br/>-Print multiple frames on a 4 × 6 in. (10 × 15 cm) print.<br/>-Save single frames and e-mail family and friends.<br/>-Mark special spots in your video with video bookmarking.<br/><br/><b>KODAK EASYSHARE HDTV Dock (optional accessory)</b><br/>-Elevate your high definition experience—view your images on your HDTV using the KODAK EASYSHARE HDTV Dock.<br/>-Experience HD video playback at 720p.<br/>-Show off your still photography in vivid HD.<br/>-Connect to your HDTV Dock however you want  place your KODAK EASYSHARE Camera on it  use an SD card  USB flash drive  or card reader attached to the USB port.<br/>-Display your photos as single pictures  multi-up  or in slideshow format.,26095309,/Open-Catalogue/Cameras/Digital-Cameras/Digital-Compacts/EASYSHARE-V1253%2C-Black/p/1320808,MIRACLE_001,,8796131557518,171.36,,mm,,/300Wx300H/1320808-1767.jpg,,,,null,,,,,electro,Kodak,,8447427,,54.6,101.9,23.4,,,,,,,,,,,KLIC-7004,,,,8796131360910:8796131459214:8796131524750:8796131557518,Open Catalogue|Cameras|Digital Cameras|Digital Compacts,/Open-Catalogue/c/1|/Open-Catalogue/Cameras/c/571|/Open-Catalogue/Cameras/Digital-Cameras/c/575|/Open-Catalogue/Cameras/Digital-Cameras/Digital-Compacts/c/576,,155.0,,USD
8796232515585,Monopod 100 - Floor Standing Monopod,Monopod 100 - Floor Standing Monopod  64.5"" Height  4.4 lb,Canon Monopod 100 for SLR Cameras & Lenses,26095309,/Open-Catalogue/Cameras/Camera-Accessories-%26-Supplies/Tripods/Monopod-100---Floor-Standing-Monopod/p/1099285,MIRACLE_001,,8796131754126,23.91,,,,/300Wx300H/1099285-1035.jpg,,,,0750845820911,,,,,electro,Canon,,6195A005AA,,,,,,,,,,,,,,,,,,,8796131360910:8796131459214:8796131688590:8796131754126,Open Catalogue|Cameras|Camera Accessories & Supplies|Tripods,/Open-Catalogue/c/1|/Open-Catalogue/Cameras/c/571|/Open-Catalogue/Cameras/Camera-Accessories-%26-Supplies/c/585|/Open-Catalogue/Cameras/Camera-Accessories-%26-Supplies/Tripods/c/587,,2000.0,,USD
8796232581121,8X25 IS,8X25 IS,Just 12 cm wide and weighing only 490g. the new 8x25 IS binoculars are the most compact and lightweight IS binoculars Canon has ever developed.<br/><br/>- Compact  lightweight design<br/>- Tilt Mechanism Image Stabiliser<br/>- 8x magnification power<br/>- Rounded shape<br/>- Field flattener lens<br/>- Simple and convenient to use<br/>- Battery allows 6 hours of continuous operation<br/>- Centrally mounted controls.<br/><br/>Canon's smallest and lightest IS Binoculars<br/><br/>The new IS binoculars have an appealing rounded shaped design for more comfortable handling. They owe their small size  low weight and superb image-stabilising ability to the latest in Image Stabilisation technology: the Tilt Mechanism. This mechanism keeps your subject steady by correcting movements  such as hand shake. Battery power is minimised because the IS optics only uses power when the IS button is pressed. Like the focusing knob  this button is centrally located on the binoculars  easily reachable by both left and right handed users. As a further refinement  the tilt-system Image Stabiliser of the 8x25 IS suppresses chromatic aberrations and reduces colour ‘smearing’ in order to keep your image clear. Being environmentally conscious Canon have used lead-free glass in the new IS binoculars.,26095309,/Open-Catalogue/Binoculars/8X25-IS/p/1209761,MIRACLE_001,,8796132180110,347.46,,,,/300Wx300H/1209761-651.jpg,,,,0013803010572,,,,,electro,Canon,,7562A019AA,,,,,,,,,,,,,,,,,,,8796131360910:8796132180110,Open Catalogue|Binoculars,/Open-Catalogue/c/1|/Open-Catalogue/Binoculars/c/1421,,490.0,,USD
8796232679425,NP-FM500H - Rechargeable Battery Pack,NP-FM500H - Rechargeable Battery Pack,- STAMINA super long battery life.<br/>- Lithium-ion cells with no ‘Memory Effect’.<br/>- Highly efficient compact and light-weight.,26095309,/Open-Catalogue/Components/Power-Supplies/Rechargeable-Batteries/NP-FM500H---Rechargeable-Battery-Pack/p/1232590,MIRACLE_001,,8796131917966,156.66,,,,,,,,2601368006154,,,,,electro,Sony,,NP-FM500H,,,,,,,,,,,,,,,,,,,8796131360910:8796131393678:8796131950734:8796131917966,Open Catalogue|Components|Power Supplies|Rechargeable Batteries,/Open-Catalogue/c/1|/Open-Catalogue/Components/c/106|/Open-Catalogue/Components/Power-Supplies/c/816|/Open-Catalogue/Components/Power-Supplies/Rechargeable-Batteries/c/814,,78.0,,USD
8796232712193,PROFESSIONAL BW400CN Film,PROFESSIONAL BW400CN Film,<b>Get black and white prints with the convenience of color.</b><br/>Enjoy the creativity and power of black and white images with the convenience of color film processing. PROFESSIONAL BW400CN Film gives you sharp  crisp prints. It is good for all-around use: in bright sunlight and existing low light,26095309,/Open-Catalogue/Cameras/Camera-Accessories-%26-Supplies/Black-%26-White-Films/PROFESSIONAL-BW400CN-Film/p/1291399,MIRACLE_001,,8796131852430,12.5,,,,/300Wx300H/1291399-4534.jpg,,,,6004177805937,,,,,electro,Kodak,,8059370,,,,,,,,,,,,,,,,,,,8796131360910:8796131459214:8796131688590:8796131852430,Open Catalogue|Cameras|Camera Accessories & Supplies|Black & White Films,/Open-Catalogue/c/1|/Open-Catalogue/Cameras/c/571|/Open-Catalogue/Cameras/Camera-Accessories-%26-Supplies/c/585|/Open-Catalogue/Cameras/Camera-Accessories-%26-Supplies/Black-%26-White-Films/c/598,,,,USD
8796232613889,EOS 40D body,EOS 40D -10.1 Megapixels/6.5fps/3.0"" LCD,- 10.1 MP APS-C CMOS sensor. <br/>- 6.5fps  75 JPEG image burst. <br/>- High precision wide area AF. <br/>- 3.0"" LCD with Live View mode. <br/>- DIGIC III processor. <br/>- EOS Integrated Cleaning System. <br/>- Picture Style. <br/>- Magnesium alloy body.,26095309,/Open-Catalogue/Cameras/Digital-Cameras/Digital-SLR/EOS-40D-body/p/1225694,MIRACLE_001,,8796131623054,847.74,,mm,,/300Wx300H/1225694-9646.jpg,,,,8714574508740,,,,,electro,Canon,,1901B020AA,,73.5,145.5,107.8,,,,,,,,,,,,,,,8796131360910:8796131459214:8796131524750:8796131623054,Open Catalogue|Cameras|Digital Cameras|Digital SLR,/Open-Catalogue/c/1|/Open-Catalogue/Cameras/c/571|/Open-Catalogue/Cameras/Digital-Cameras/c/575|/Open-Catalogue/Cameras/Digital-Cameras/Digital-SLR/c/578,,740.0,,USD
8796232777729,AC-VQ900AM,AC Adaptor charger,- Compatible with InfoLITHIUM M series batteries for Camcorders  Cyber-shot and DSLR cameras.<br/>- Quick recharge.<br/>- Includes LCD panel showing battery status.<br/>- Relay type recharges two batteries.,26095309,/Open-Catalogue/Components/Power-Supplies/Battery-Chargers/AC-VQ900AM/p/1298094,MIRACLE_001,,8796132016270,168.52,,,,/300Wx300H/1298094-3872.jpg,,,,null,,,,,electro,Sony,,AC-VQ900AM,,,,,,,,,,,,,,,インフォリチウム,,,,8796131360910:8796131393678:8796131950734:8796132016270,Open Catalogue|Components|Power Supplies|Battery Chargers,/Open-Catalogue/c/1|/Open-Catalogue/Components/c/106|/Open-Catalogue/Components/Power-Supplies/c/816|/Open-Catalogue/Components/Power-Supplies/Battery-Chargers/c/829,,500.0,,USD
8796232810497,Battery Charger 4xAA/AAA,Battery Charger 4xAA/AAA,<b>Features:</b><br/>- Useable for AA  AAA and 9V batteries Ni-CD and Ni-MH.<br/>- Charging 2 or 4 batteries at the same time.<br/>- LED indicator for charging.<br/>- Auto Off when batteries are fully charged.,26095309,/Open-Catalogue/Components/Power-Supplies/Battery-Chargers/Battery-Charger-4xAA-AAA/p/1312564,MIRACLE_001,,8796132016270,7.61,,,,/300Wx300H/1312564-2812.jpg,,,,8717534006287,,,,,electro,Sweex,,PA110,,,,,,,,,,,,,,,AA  AAA,,,,8796131360910:8796131393678:8796131950734:8796132016270,Open Catalogue|Components|Power Supplies|Battery Chargers,/Open-Catalogue/c/1|/Open-Catalogue/Components/c/106|/Open-Catalogue/Components/Power-Supplies/c/816|/Open-Catalogue/Components/Power-Supplies/Battery-Chargers/c/829,,,,USD
8796232843265,Battery Charger 2xAA/AAA,Battery Charger 2xAA/AAA,<b>Features:</b><br/>- Useable for AA  AAA and 9V batteries Ni-CD and Ni-MH.<br/>- Charging two batteries at the same time.<br/>- LED indicator for charging.,26095309,/Open-Catalogue/Components/Power-Supplies/Battery-Chargers/Battery-Charger-2xAA-AAA/p/1312640,MIRACLE_001,,8796132016270,13.88,,,,/300Wx300H/1312640-3623.jpg,,,,8717534006270,,,,,electro,Sweex,,PA100,,,,,,,,,,,,,,,AA、AAA,,,,8796131360910:8796131393678:8796131950734:8796132016270,Open Catalogue|Components|Power Supplies|Battery Chargers,/Open-Catalogue/c/1|/Open-Catalogue/Components/c/106|/Open-Catalogue/Components/Power-Supplies/c/816|/Open-Catalogue/Components/Power-Supplies/Battery-Chargers/c/829,,,,USD
8796233859073,HDR-XR105E,HDR-XR105E - 120 x  10 x  2.36 MP,- Full HD 1920 × 1080 video recording at high bit-rate using AVCHD format.<br/>- Up to 33 hours HD recording on 80GB hard drive plus HYBRID recording on optional Memory Stick.<br/>- Exmor CMOS sensor for brilliant picture quality with high sensitivity and,26095309,/Open-Catalogue/Cameras/Hand-held-Camcorders/HDR-XR105E/p/1934398,MIRACLE_001,,8796131655822,610.88,,mm,,/300Wx300H/1934398-4968.jpg,,,,4905524572544,,,,,electro,Sony,,HDRXR105E,,68.0,69.0,118.0,,,,,,,,,,,,,,,8796131360910:8796131459214:8796131655822,Open Catalogue|Cameras|Hand-held Camcorders,/Open-Catalogue/c/1|/Open-Catalogue/Cameras/c/571|/Open-Catalogue/Cameras/Hand-held-Camcorders/c/584,,330.0,,USD
8796232908801,8GB Elite Pro CompactFlash Card 133x,CompactFlash Elite Pro,Capture more continuous  high-resolution images in less time. Imaging pros expect a lot from their equipment and can't afford to have a component limit their productivity or creativity. That's where Kingston Technology's CompactFlash Elite Pro memory cards come in. The newly redesigned Kingston CompactFlash Elite Pro offers a minimum sustained write speed of 133X  and is designed specifically to help advanced amateur or professional photographers get the best performance from their high-end imaging devices and applications. <br/><br/>No matter how fast you work  CF Elite Pro can keep pace. With its ultra-fast transfer rates and high capacities  you can capture more continuous  high-resolution images in less time than with traditional CompactFlash memory cards. And when it's time to transfer your largest files  watch them fly — your production workflow will be more efficient than ever. <br/><br/>,26095309,/Open-Catalogue/Data-storage/Flash-Memory/8GB-Elite-Pro-CompactFlash-Card-133x/p/1322031,MIRACLE_001,,8796132049038,9.99,,,,/300Wx300H/1322031_1064.jpg,,,,0740617123852,,,,,electro,Kingston,,CF/8GB-S2,,,,,,,,,,,,,,,,,,,8796131360910:8796131426446:8796132049038,Open Catalogue|Data storage|Flash Memory,/Open-Catalogue/c/1|/Open-Catalogue/Data-storage/c/206|/Open-Catalogue/Data-storage/Flash-Memory/c/902,,,,USD
8796232941569,4GB CF Card,CompactFlash Elite Pro,Capture more continuous  high-resolution images in less time. Imaging pros expect a lot from their equipment and can't afford to have a component limit their productivity or creativity. That's where Kingston Technology's CompactFlash Elite Pro memory cards come in. The newly redesigned Kingston CompactFlash Elite Pro offers a minimum sustained write speed of 133X  and is designed specifically to help advanced amateur or professional photographers get the best performance from their high-end imaging devices and applications. <br/><br/>No matter how fast you work  CF Elite Pro can keep pace. With its ultra-fast transfer rates and high capacities  you can capture more continuous  high-resolution images in less time than with traditional CompactFlash memory cards. And when it's time to transfer your largest files  watch them fly — your production workflow will be more efficient than ever. <br/><br/>,26095309,/Open-Catalogue/Data-storage/Flash-Memory/4GB-CF-Card/p/1322041,MIRACLE_001,,8796132049038,9.99,,,,/300Wx300H/1322041_11.jpg,,,,0740617123791,,,,,electro,Kingston,,CF/4GB-S2,,,,,,,,,,,,,,,,,,,8796131360910:8796131426446:8796132049038,Open Catalogue|Data storage|Flash Memory,/Open-Catalogue/c/1|/Open-Catalogue/Data-storage/c/206|/Open-Catalogue/Data-storage/Flash-Memory/c/902,,,,USD
8796232974337,EasyShare ZD710,EasyShare ZD710  7.1 MP  10X optical zoom,<b>Stable shots makes stunning prints.</b><br/>-7.1 MP for prints up to 30 × 40 in. (76 × 102 cm).  <br/>-10X optical zoom lens.  <br/>-Digital image stabilization.<br/>-High ISO (up to 1600). <br/>-KODAK PERFECT TOUCH Technology. <br/>-Smart scene mode. <br/>-2.0 in. (5.0 cm) wide angle color LCD.<br/><br/> <br/>,26095309,/Open-Catalogue/Cameras/Digital-Cameras/Digital-Compacts/EasyShare-ZD710/p/1325806,MIRACLE_001,,8796131557518,136.0,,mm,,/300Wx300H/1325806_7663.jpg,,,,null,,,,,electro,Kodak,,8225666,,77.5,97.8,72.6,,,,,,,,,,,,,,,8796131360910:8796131459214:8796131524750:8796131557518,Open Catalogue|Cameras|Digital Cameras|Digital Compacts,/Open-Catalogue/c/1|/Open-Catalogue/Cameras/c/571|/Open-Catalogue/Cameras/Digital-Cameras/c/575|/Open-Catalogue/Cameras/Digital-Cameras/Digital-Compacts/c/576,,280.0,,USD
8796233007105,SD High Capacity Card 4GB,SD High Capacity Card 4GB,Create it… Store it… Share it  with an ICIDU SDHC Card. Save image  sound and data files on compatible devices such as digital cameras  camcorders and MP3-players.,26095309,/Open-Catalogue/Data-storage/Flash-Memory/SD-High-Capacity-Card-4GB/p/1366001,MIRACLE_001,,8796132049038,12.0,,,,/300Wx300H/1366001-8973.jpg,,,,8717591973652,,,,,electro,ICIDU,,SI-707123,,,,,,181.0,122.0,14.0,,,,,,,,,,,8796131360910:8796131426446:8796132049038,Open Catalogue|Data storage|Flash Memory,/Open-Catalogue/c/1|/Open-Catalogue/Data-storage/c/206|/Open-Catalogue/Data-storage/Flash-Memory/c/902,,,,USD
8796233039873,SD High Capacity Card 8GB,SD High Capacity Card 8GB,Create it… Store it… Share it  with an ICIDU SDHC Card. Save image  sound and data files on compatible devices such as digital cameras  camcorders and MP3-players.,26095309,/Open-Catalogue/Data-storage/Flash-Memory/SD-High-Capacity-Card-8GB/p/1366053,MIRACLE_001,,8796132049038,20.0,,mm,,/300Wx300H/1366053-4247.jpg,,,,8717591974321,,,,,electro,ICIDU,,SI-707136,,2.1,20.0,32.0,,181.0,122.0,14.0,,,,,,,,,,,8796131360910:8796131426446:8796132049038,Open Catalogue|Data storage|Flash Memory,/Open-Catalogue/c/1|/Open-Catalogue/Data-storage/c/206|/Open-Catalogue/Data-storage/Flash-Memory/c/902,,,,USD
8796233138177,Alpha 200,Superb quality  easy to use Digital Single Lens Reflex (D-SLR) camera. Standard Zoom Lens kit (DT 18-70mm F3.5-5.6). Excellent general purpose kit for everyday shooting. Enjoy Super SteadyShot image stabilisation from wide angle to medium telephoto in a light  compact package,<b>Overview/Features:</b><br/>-10.2 effective megapixel CCD sensor plus optimised BIONZ processor for enhanced picture quality  reduced image noise and responsive operation. <br/>-High sensitivity up to ISO3200 with high-ISO noise reduction for successful handheld shooting in low light without flash. <br/>-D-Range Optimiser adjusts brightness and contrast for beautifully-exposed backlit scenes. <br/>-Enhanced Super SteadyShot image stabilisation offers 2.5-3.5 steps anti-shake performance with all α-mount lenses. <br/>-Large 2.7-inch Clear Photo LCD with easy-to-use function display and percentage battery life indicator. <br/>-Improved 9-point centre cross AF with EyeStart activation for fast  accurate focusing. <br/>-Continuous shooting at 3fps (JPEG Fine mode  limited by memory card capacity). <br/>-High-capacity InfoLITHIUM battery allows up to 750 shots between charges (CIPA measurement). <br/>-Dual anti-dust system protects sensor during lens exchange.,26095309,/Open-Catalogue/Cameras/Digital-Cameras/Digital-SLR/Alpha-200/p/1391319,MIRACLE_001,,8796131623054,394.5,,mm,,/300Wx300H/1391319-1305.jpg,,,,4905524415100,,,,,electro,Sony,,DSLR-A200,,98.5,130.8,71.3,,,,,,,,,,,NP-FM500H,,,,8796131360910:8796131459214:8796131524750:8796131623054,Open Catalogue|Cameras|Digital Cameras|Digital SLR,/Open-Catalogue/c/1|/Open-Catalogue/Cameras/c/571|/Open-Catalogue/Cameras/Digital-Cameras/c/575|/Open-Catalogue/Cameras/Digital-Cameras/Digital-SLR/c/578,,532.0,,USD
